iteration,L2O_q25,L2O_q50,L2O_q75
90,0.0006730445165885612,0.0012612392893061042,0.002231094636954367
91,0.0006764081190340221,0.0012920681620016694,0.002216378052253276
92,0.0006633047887589782,0.0011714965221472085,0.0021789646707475185
93,0.0006595335580641404,0.0011930877226404846,0.00221917184535414
94,0.000664031074848026,0.0011813084711320698,0.0022026057122275233
95,0.0006721460376866162,0.001218326564412564,0.0022157172206789255
96,0.0006773675850126892,0.0011916442890651524,0.0022018285235390067
97,0.0006576490122824907,0.0012662242515943944,0.002235078834928572
98,0.0006800326373195276,0.0012110297684557736,0.002234361891169101
99,0.0006401751306839287,0.0012526887585408986,0.002253242186270654
100,0.0006778328242944553,0.0012291232706047595,0.002214342006482184
