iteration,L2O_q25,L2O_q50,L2O_q75
55,8.68359438754851e-05,0.00017894590564537793,0.00037537172465818003
56,7.856824959162623e-05,0.00016406620852649212,0.00034154233435401693
57,7.701901085965801e-05,0.000167438032804057,0.00033919705310836434
58,7.71846516727237e-05,0.00015967073704814538,0.00033397769584553316
59,7.730336255917791e-05,0.00016135362238856032,0.00033158320002257824
60,7.777990867907647e-05,0.00015798055392224342,0.00032296368590323254
61,7.310855107789394e-05,0.00016083598166005686,0.0003177103935740888
62,7.880036901042331e-05,0.0001594777131685987,0.0003120454930467531
63,7.224304135888815e-05,0.00015432818327099085,0.0003048627040698193
64,7.263261250045616e-05,0.00015082656318554655,0.0003024469842785038
65,7.216254380182363e-05,0.00015465361502720043,0.0003030035222764127
66,7.304467180802021e-05,0.0001454823577660136,0.0002822476235451177
67,7.21914602763718e-05,0.0001445341549697332,0.00029216468828963116
68,7.294589704542886e-05,0.00014792400907026604,0.00028786694747395813
69,7.438519423885737e-05,0.0001451763164368458,0.00029209296917542815
70,7.147838186938316e-05,0.00014229148655431345,0.0002728515610215254
71,7.183200432336889e-05,0.00014003063552081585,0.0002748801707639359
72,6.575342376891058e-05,0.00013708376354770735,0.00028276531520532444
73,6.548479177581612e-05,0.00013764001778326929,0.00027188695821678266
74,6.551704245794099e-05,0.0001330369123024866,0.0002670056637725793
75,6.695253068755846e-05,0.00013498072803486139,0.00026781550695886835
76,6.505999226646964e-05,0.0001296317423111759,0.00026900020020548254
77,6.303352347458713e-05,0.00013277568359626457,0.0002644828346092254
78,6.64689541736152e-05,0.00013588622823590413,0.00026418470952194184
79,6.286957250267733e-05,0.00012811275519197807,0.00024567088985349983
80,6.480500815086998e-05,0.0001307175771216862,0.0002540061832405627
81,6.648932867392432e-05,0.00012271795276319608,0.00024954484251793474
82,6.283326365519315e-05,0.0001239131815964356,0.0002507116805645637
83,6.432519512600265e-05,0.00012203238657093607,0.00025037855812115595
84,6.205526187841315e-05,0.0001217244534927886,0.00024479523563059047
85,6.53214447083883e-05,0.0001271723522222601,0.0002458424205542542
86,6.377797944878694e-05,0.00012576068547787145,0.0002569319331087172
87,6.460622716986109e-05,0.00012487473577493802,0.00024669119011377916
88,6.156325252959505e-05,0.00012468433851609007,0.0002404291444690898
89,6.306925934040919e-05,0.00012022408554912545,0.00023216232511913404
90,6.535050306410994e-05,0.00012042036178172566,0.00023577952742925845
91,6.35004344076151e-05,0.0001236201132996939,0.00024329020016011782
92,6.155037590360735e-05,0.0001194986398331821,0.0002446560247335583
93,6.080171351641184e-05,0.00011965788871748373,0.00023332071577897295
94,6.247236888157204e-05,0.00011866919521708041,0.00024627259699627757
95,6.330325777526014e-05,0.00011680213356157765,0.00023511862673331052
96,6.061172007321147e-05,0.00011383073069737293,0.00022782362430007197
97,6.249978468986228e-05,0.00011910706234630197,0.0002425808852422051
98,5.9060773310193326e-05,0.0001193793686979916,0.00023169467749539763
99,6.004814258631086e-05,0.00011678678129101172,0.00022596736380364746
100,5.982626043987693e-05,0.00011160592475789599,0.00023514450731454417
