iteration,L2O_q25,L2O_q50,L2O_q75
80,0.0019483749056234956,0.003409553784877062,0.006157548981718719
81,0.0018996151920873672,0.00338719564024359,0.006077123340219259
82,0.0019384469487704337,0.003370637190528214,0.006135164527222514
83,0.001902785268612206,0.0034217031206935644,0.005875298869796097
84,0.0019504655210766941,0.003447236609645188,0.0062499112682417035
85,0.001944145536981523,0.0035127062583342195,0.006115229334682226
86,0.0019257819221820682,0.0035898921778425574,0.006188252125866711
87,0.001982163521461189,0.0034548372495919466,0.006613320903852582
88,0.0020315044093877077,0.003626575809903443,0.00627539143897593
89,0.0019647139124572277,0.00350345391780138,0.006387971458025277
90,0.00197608838789165,0.0036563376197591424,0.006387679488398135
91,0.0019381112651899457,0.0036155388224869967,0.006708980188705027
92,0.0019553316524252295,0.0037511464906856418,0.0066388038685545325
93,0.0020013703033328056,0.003532652626745403,0.006750479806214571
94,0.001968790835235268,0.0036173209082335234,0.006682701408863068
95,0.00192985002649948,0.003477990161627531,0.00629222730640322
96,0.0019729698542505503,0.0035308320075273514,0.006498220143839717
97,0.0018713586905505508,0.003478773753158748,0.0064035633113235235
98,0.002005729475058615,0.0034011248499155045,0.006520441733300686
99,0.0019982903031632304,0.003570706699974835,0.006600542459636927
100,0.0019607882713899016,0.0035108987940475345,0.006645755842328072
